date,algo_id,total_pnl,trades_count,wins,losses
2025-12-11 00:00:00,algo8,12885.7,1,1,0
2026-03-25 00:00:00,algo8,-5766.1,1,0,1
2025-11-11 00:00:00,algo8,12808.5,1,1,0
2025-11-27 00:00:00,algo8,-6565.31,1,0,1
2025-08-20 00:00:00,algo8,-6241.45,1,0,1
2026-02-24 00:00:00,algo8,12820.9,1,1,0
2025-12-12 00:00:00,algo8,-6492.8,1,0,1
2026-05-04 00:00:00,algo8,-6015.89,1,0,1
2025-08-26 00:00:00,algo8,12449.75,1,1,0
2025-09-04 00:00:00,algo8,12490.37,1,1,0
2026-05-06 00:00:00,algo8,12085.5,1,1,0
2026-03-12 00:00:00,algo8,11837.42,1,1,0
2025-11-24 00:00:00,algo8,-6530.7,1,0,1
2025-12-18 00:00:00,algo8,12882.35,1,1,0
2026-04-07 00:00:00,algo8,-5709.67,1,0,1
2026-04-23 00:00:00,algo8,12101.17,1,1,0
2026-03-30 00:00:00,algo8,-5637.41,1,0,1
2026-04-08 00:00:00,algo8,-5963.79,1,0,1
2026-02-23 00:00:00,algo8,12839.2,1,1,0
2026-03-02 00:00:00,algo8,12329.62,1,1,0
2026-03-16 00:00:00,algo8,-5779.02,1,0,1
2025-08-22 00:00:00,algo8,12532.08,1,1,0
2025-11-25 00:00:00,algo8,-6499.63,1,0,1
2025-06-27 00:00:00,algo8,-6394.16,1,0,1
2026-02-04 00:00:00,algo8,-6418.76,1,0,1
2025-09-23 00:00:00,algo8,-6302.25,1,0,1
2026-04-15 00:00:00,algo8,-6040.95,1,0,1
2025-07-03 00:00:00,algo8,-6376.27,1,0,1
2025-07-02 00:00:00,algo8,-6397.08,1,0,1
2025-10-23 00:00:00,algo8,-6514.3,1,0,1
2025-07-25 00:00:00,algo8,-6252.59,1,0,1
2025-07-31 00:00:00,algo8,-6160.56,1,0,1
2026-02-27 00:00:00,algo8,12729.92,1,1,0
2026-05-19 00:00:00,algo8,11837.65,1,1,0
2025-09-16 00:00:00,algo8,12536.8,1,1,0
2025-11-07 00:00:00,algo8,12716.9,1,1,0
2026-04-29 00:00:00,algo8,12048.45,1,1,0
2026-05-08 00:00:00,algo8,-6058.41,1,0,1
2025-10-14 00:00:00,algo8,12638.78,1,1,0
2025-11-19 00:00:00,algo8,12959.05,1,1,0
2025-09-05 00:00:00,algo8,-6204.71,1,0,1
2026-05-12 00:00:00,algo8,-5930.65,1,0,1
2025-07-04 00:00:00,algo8,-6357.21,1,0,1
2026-04-06 00:00:00,algo5,4949.02,1,1,0
2026-03-09 00:00:00,algo5,2161.09,1,1,0
2026-03-27 00:00:00,algo5,-3807.95,1,0,1
2026-04-15 00:00:00,algo5,1494.18,1,1,0
2026-03-16 00:00:00,algo5,9132.71,1,1,0
2026-05-19 00:00:00,algo5,-2602.11,1,0,1
2026-05-14 00:00:00,algo5,6276.19,1,1,0
2026-04-02 00:00:00,algo5,9879.72,1,1,0
2026-03-05 00:00:00,algo5,4140.71,1,1,0
2026-05-13 00:00:00,algo5,980.11,1,1,0
2026-04-01 00:00:00,algo5,-2564.71,1,0,1
2026-03-25 00:00:00,algo5,3527.21,1,1,0
2026-03-24 00:00:00,algo5,460.49,1,1,0
2026-03-13 00:00:00,algo5,-3309.25,1,0,1
2026-03-20 00:00:00,algo5,-292.46,1,0,1
2026-04-27 00:00:00,algo5,3900.68,1,1,0
2026-03-12 00:00:00,algo5,-1337.73,1,0,1
2026-03-30 00:00:00,algo5,-2593.02,1,0,1
2026-03-23 00:00:00,algo5,-3480.54,1,0,1
2026-03-17 00:00:00,algo5,2018.29,1,1,0
2026-04-10 00:00:00,algo5,4522.79,1,1,0
2026-04-07 00:00:00,algo5,8334.95,1,1,0
2026-04-08 00:00:00,algo5,3764.78,1,1,0
2026-04-09 00:00:00,algo5,-3513.54,1,0,1
2026-03-10 00:00:00,algo5,-875.59,1,0,1
2026-03-18 00:00:00,algo5,3731.76,1,1,0
2026-04-09 00:00:00,algo4,-4643.8,1,0,1
2025-06-30 00:00:00,algo4,-4964.47,1,0,1
2025-06-27 00:00:00,algo4,1829.91,1,1,0
2025-10-29 00:00:00,algo4,2332.02,1,1,0
2025-11-25 00:00:00,algo4,-4855.65,1,0,1
2026-02-04 00:00:00,algo4,3595.2,1,1,0
2025-10-24 00:00:00,algo4,-4679.16,1,0,1
2025-11-17 00:00:00,algo4,2141.76,1,1,0
2025-06-25 00:00:00,algo4,3533.54,1,1,0
2025-08-19 00:00:00,algo4,3211.71,1,1,0
2025-10-17 00:00:00,algo4,6997.14,1,1,0
2025-11-14 00:00:00,algo4,6159.85,1,1,0
2025-12-22 00:00:00,algo4,4666.39,1,1,0
2025-10-20 00:00:00,algo4,120.41,1,1,0
2025-06-23 00:00:00,algo4,670.66,1,1,0
2025-11-20 00:00:00,algo9,19321.33,1,1,0
2025-09-11 00:00:00,algo9,-5104.47,1,0,1
2026-04-23 00:00:00,algo9,-6549.69,1,0,1
2025-10-09 00:00:00,algo9,204.32,1,1,0
2026-05-07 00:00:00,algo9,-8273.14,1,0,1
2026-01-02 00:00:00,algo9,-6097.55,1,0,1
2025-08-21 00:00:00,algo9,339.05,1,1,0
2026-02-19 00:00:00,algo9,6394.49,1,1,0
2025-12-24 00:00:00,algo9,-1940.81,1,0,1
2025-11-27 00:00:00,algo9,-1602.75,1,0,1
2026-02-11 00:00:00,algo9,13982.34,1,1,0
2026-03-16 00:00:00,algo7,-465.05,1,0,1
2025-09-12 00:00:00,algo7,-5.25,1,0,1
2025-11-24 00:00:00,algo7,238.0,1,1,0
2025-08-18 00:00:00,algo7,42.45,1,1,0
2026-03-05 00:00:00,algo7,-165.5,1,0,1
2026-01-09 00:00:00,algo7,50.15,1,1,0
2025-10-16 00:00:00,algo7,314.95,1,1,0
2026-05-11 00:00:00,algo7,590.55,1,1,0
2025-06-24 00:00:00,algo7,64.85,1,1,0
2025-08-12 00:00:00,algo7,56.0,1,1,0
2025-12-09 00:00:00,algo7,109.1,1,1,0
2025-12-02 00:00:00,algo7,101.95,1,1,0
2025-07-30 00:00:00,algo7,-122.05,1,0,1
2025-09-19 00:00:00,algo7,207.85,1,1,0
2026-01-05 00:00:00,algo7,-155.0,1,0,1
2026-02-03 00:00:00,algo7,-532.05,1,0,1
2026-02-12 00:00:00,algo7,435.6,1,1,0
2026-03-12 00:00:00,algo7,523.75,1,1,0
2025-06-02 00:00:00,algo7,127.2,1,1,0
2026-01-21 00:00:00,algo7,-148.9,1,0,1
2026-03-30 00:00:00,algo7,-129.75,1,0,1
2026-05-18 00:00:00,algo7,-135.8,1,0,1
2026-05-08 00:00:00,algo7,417.8,1,1,0
2025-08-04 00:00:00,algo7,-53.5,1,0,1
2026-02-27 00:00:00,algo7,594.15,1,1,0
2025-12-30 00:00:00,algo7,-188.7,1,0,1
2025-12-12 00:00:00,algo7,56.1,1,1,0
2025-08-22 00:00:00,algo7,96.4,1,1,0
2026-05-19 00:00:00,algo7,-16.3,1,0,1
2025-08-25 00:00:00,algo7,237.1,1,1,0
2026-02-02 00:00:00,algo7,-931.05,1,0,1
2025-09-02 00:00:00,algo7,62.05,1,1,0
2025-11-19 00:00:00,algo7,-274.05,1,0,1
2026-01-28 00:00:00,algo7,160.05,1,1,0
2025-06-27 00:00:00,algo7,-59.6,1,0,1
2025-11-07 00:00:00,algo7,-140.55,1,0,1
2025-09-04 00:00:00,algo7,-239.75,1,0,1
2025-06-20 00:00:00,algo7,184.25,1,1,0
2025-09-10 00:00:00,algo7,14.5,1,1,0
2025-11-26 00:00:00,algo7,372.6,1,1,0
2025-09-26 00:00:00,algo7,183.65,1,1,0
2025-11-12 00:00:00,algo7,44.85,1,1,0
2025-08-28 00:00:00,algo7,268.95,1,1,0
2026-01-08 00:00:00,algo7,423.2,1,1,0
2026-03-02 00:00:00,algo7,178.75,1,1,0
2025-07-25 00:00:00,algo7,329.45,1,1,0
2025-09-25 00:00:00,algo7,379.8,1,1,0
2025-07-18 00:00:00,algo7,17.85,1,1,0
2025-10-20 00:00:00,algo7,44.0,1,1,0
2025-06-06 00:00:00,algo7,354.5,1,1,0
2025-10-28 00:00:00,algo7,113.95,1,1,0
2026-01-29 00:00:00,algo7,-24.35,1,0,1
2026-02-23 00:00:00,algo7,-253.75,1,0,1
2025-12-19 00:00:00,algo7,260.9,1,1,0
2026-05-13 00:00:00,algo7,-327.15,1,0,1
2026-04-08 00:00:00,algo7,-80.05,1,0,1
2025-06-12 00:00:00,algo7,445.85,1,1,0
2026-04-24 00:00:00,algo7,7.85,1,1,0
2025-11-06 00:00:00,algo7,101.05,1,1,0
2025-07-14 00:00:00,algo7,-46.3,1,0,1
2025-10-24 00:00:00,algo7,-30.95,1,0,1
2026-01-12 00:00:00,algo7,-63.25,1,0,1
2025-06-05 00:00:00,algo7,311.85,1,1,0
2025-11-03 00:00:00,algo7,99.2,1,1,0
2026-04-02 00:00:00,algo7,-584.85,1,0,1
2026-02-04 00:00:00,algo7,32.25,1,1,0
2025-08-11 00:00:00,algo7,-115.9,1,0,1
2025-06-04 00:00:00,algo7,-190.45,1,0,1
2026-03-13 00:00:00,algo7,53.7,1,1,0
2025-08-26 00:00:00,algo7,398.6,1,1,0
2026-03-19 00:00:00,algo7,83.25,1,1,0
2026-05-06 00:00:00,algo7,155.65,1,1,0
2025-08-07 00:00:00,algo7,100.9,1,1,0
2026-04-06 00:00:00,algo7,343.35,1,1,0
2025-11-20 00:00:00,algo7,-63.95,1,0,1
2025-07-09 00:00:00,algo7,-159.35,1,0,1
2025-07-04 00:00:00,algo7,-32.45,1,0,1
2026-05-04 00:00:00,algo7,-30.75,1,0,1
2026-01-20 00:00:00,algo7,422.8,1,1,0
2026-04-23 00:00:00,algo7,304.4,1,1,0
2025-10-31 00:00:00,algo7,100.45,1,1,0
2026-02-17 00:00:00,algo7,181.4,1,1,0
2026-05-21 00:00:00,algo7,-110.75,1,0,1
2026-05-20 00:00:00,algo7,-197.45,1,0,1
2025-12-17 00:00:00,algo7,86.85,1,1,0
2026-02-19 00:00:00,algo7,302.1,1,1,0
2026-03-09 00:00:00,algo7,-393.55,1,0,1
2026-02-24 00:00:00,algo7,159.3,1,1,0
2025-12-08 00:00:00,algo7,-320.15,1,0,1
2025-12-31 00:00:00,algo7,175.5,1,1,0
2025-10-10 00:00:00,algo7,59.7,1,1,0
2025-08-08 00:00:00,algo7,40.8,1,1,0
2026-05-07 00:00:00,algo7,-222.35,1,0,1
2025-06-26 00:00:00,algo7,368.85,1,1,0
2026-04-30 00:00:00,algo7,-122.35,1,0,1
2025-11-25 00:00:00,algo7,-206.8,1,0,1
2025-06-09 00:00:00,algo7,-55.85,1,0,1
2026-01-02 00:00:00,algo7,95.2,1,1,0
2025-12-03 00:00:00,algo7,-28.85,1,0,1
2026-01-16 00:00:00,algo7,-110.55,1,0,1
2026-01-01 00:00:00,algo7,155.25,1,1,0
2025-07-28 00:00:00,algo7,-38.65,1,0,1
2025-12-22 00:00:00,algo7,121.3,1,1,0
2025-06-03 00:00:00,algo7,-166.1,1,0,1
2025-06-16 00:00:00,algo7,121.05,1,1,0
2025-12-23 00:00:00,algo7,-63.1,1,0,1
2026-03-10 00:00:00,algo7,-413.95,1,0,1
2025-12-29 00:00:00,algo7,124.5,1,1,0
2025-07-21 00:00:00,algo7,-61.9,1,0,1
2025-11-17 00:00:00,algo7,-38.15,1,0,1
2026-02-13 00:00:00,algo7,-111.6,1,0,1
2026-02-16 00:00:00,algo7,301.8,1,1,0
2025-07-10 00:00:00,algo7,361.8,1,1,0
2025-10-29 00:00:00,algo7,-104.15,1,0,1
2025-10-17 00:00:00,algo7,296.3,1,1,0
2025-11-27 00:00:00,algo7,-58.3,1,0,1
2026-04-15 00:00:00,algo7,32.95,1,1,0
2025-08-29 00:00:00,algo7,-158.35,1,0,1
2025-09-24 00:00:00,algo7,217.9,1,1,0
2025-10-07 00:00:00,algo7,-39.15,1,0,1
2026-03-04 00:00:00,algo7,-377.1,1,0,1
2026-01-27 00:00:00,algo7,-279.4,1,0,1
2025-09-17 00:00:00,algo7,147.0,1,1,0
2025-09-05 00:00:00,algo7,45.7,1,1,0
2025-06-23 00:00:00,algo7,104.6,1,1,0
2025-07-11 00:00:00,algo7,173.2,1,1,0
2025-09-22 00:00:00,algo7,68.6,1,1,0
2026-05-12 00:00:00,algo7,310.0,1,1,0
2026-01-19 00:00:00,algo7,420.6,1,1,0
2025-10-03 00:00:00,algo7,318.1,1,1,0
2025-07-22 00:00:00,algo7,53.25,1,1,0
2025-09-18 00:00:00,algo7,-114.0,1,0,1
2025-06-13 00:00:00,algo7,-473.5,1,0,1
2025-07-03 00:00:00,algo7,44.1,1,1,0
2025-12-05 00:00:00,algo7,-39.25,1,0,1
2025-10-06 00:00:00,algo7,191.75,1,1,0
2026-02-20 00:00:00,algo7,-306.45,1,0,1
2026-03-23 00:00:00,algo7,-88.05,1,0,1
2026-02-16 00:00:00,algo9,1764.5,1,1,0
2026-01-09 00:00:00,algo9,2964.51,1,1,0
2026-05-12 00:00:00,algo9,-5675.25,1,0,1
2025-12-11 00:00:00,algo9,1903.06,1,1,0
2026-02-25 00:00:00,algo9,-5772.02,1,0,1
2025-09-29 00:00:00,algo9,8757.95,1,1,0
2025-12-30 00:00:00,algo9,-314.29,1,0,1
2025-08-29 00:00:00,algo9,-3274.16,1,0,1
,algo9,4858.94,1,1,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo5,0.0,0,0,0
,algo5,0.0,0,0,0
,algo5,0.0,0,0,0
,algo5,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo10,4708.5,1,1,0
,algo10,2504.4,1,1,0
,algo10,-3219.43,1,0,1
,algo10,209.77,1,1,0
,algo10,276.45,1,1,0
,algo10,424.68,1,1,0
,algo10,1152.53,1,1,0
,algo10,-3496.5,1,0,1
,algo10,-2359.29,1,0,1
,algo10,60.75,1,1,0
,algo10,5217.48,1,1,0
,algo10,4952.61,1,1,0
,algo10,-1810.31,1,0,1
,algo10,-3515.73,1,0,1
,algo10,-1696.73,1,0,1
,algo11,15864.17,1,1,0
,algo11,-1762.49,1,0,1
,algo11,2232.72,1,1,0
,algo11,9732.44,1,1,0
,algo11,-1271.79,1,0,1
,algo11,624.4,1,1,0
,algo11,-1404.62,1,0,1
,algo11,26345.2,1,1,0
,algo11,4989.68,1,1,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo1,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo2,0.0,0,0,0
,algo5,0.0,0,0,0
,algo5,0.0,0,0,0
,algo5,0.0,0,0,0
,algo5,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo6,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo7,0.0,0,0,0
,algo10,2504.4,1,1,0
,algo10,-1810.31,1,0,1
,algo10,-3515.73,1,0,1
,algo10,-1696.73,1,0,1
,algo10,424.68,1,1,0
,algo10,-3219.43,1,0,1
,algo10,1152.53,1,1,0
,algo10,209.77,1,1,0
,algo10,-3496.5,1,0,1
,algo10,4708.5,1,1,0
,algo10,-2359.29,1,0,1
,algo10,60.75,1,1,0
,algo10,5217.48,1,1,0
,algo10,276.45,1,1,0
,algo10,4952.61,1,1,0
,algo11,26345.2,1,1,0
,algo11,4989.68,1,1,0
,algo11,2232.72,1,1,0
,algo11,9732.44,1,1,0
,algo11,15864.17,1,1,0
,algo11,624.4,1,1,0
,algo11,-1271.79,1,0,1
,algo11,-1404.62,1,0,1
,algo11,-1762.49,1,0,1
,algo12,-8992.66,1,0,1
,algo12,-7513.22,1,0,1
,algo12,18898.15,1,1,0
,algo12,37636.78,1,1,0
,algo12,-7108.73,1,0,1
,algo12,36049.06,1,1,0
,algo12,-5787.3,1,0,1
,algo12,-9818.67,1,0,1
,algo12,27627.18,1,1,0
,algo12,-4582.22,1,0,1
,algo12,-6102.94,1,0,1
,algo12,15096.66,1,1,0
,algo12,-5735.46,1,0,1
,algo12,5917.81,1,1,0
,algo12,-8481.37,1,0,1
,algo12,58720.73,1,1,0
,algo12,-5093.39,1,0,1
,algo12,-8238.16,1,0,1
,algo12,-6612.93,1,0,1
,algo12,29071.6,1,1,0
,algo12,37022.7,1,1,0
,algo12,-7165.29,1,0,1
,algo12,-3855.73,1,0,1
,algo12,21544.69,1,1,0
,algo12,-5053.04,1,0,1
,algo12,-7293.68,1,0,1
,algo12,-4228.71,1,0,1
,algo12,-7039.32,1,0,1
,algo12,-5551.96,1,0,1
,algo12,-3988.24,1,0,1
,algo12,-7250.58,1,0,1
,algo12,-8682.76,1,0,1
,algo12,-71.41,1,0,1
,algo12,-8238.47,1,0,1
,algo12,-3422.09,1,0,1
,algo12,-9117.62,1,0,1
,algo12,-6749.79,1,0,1
,algo12,18474.34,1,1,0
,algo12,19440.9,1,1,0
,algo12,-8026.51,1,0,1
,algo12,-8026.51,1,0,1
,algo12,-5551.96,1,0,1
,algo12,29071.6,1,1,0
,algo12,37636.78,1,1,0
,algo12,58720.73,1,1,0
,algo12,21544.69,1,1,0
,algo12,-4228.71,1,0,1
,algo12,-5735.46,1,0,1
,algo12,-7039.32,1,0,1
,algo12,-7293.68,1,0,1
,algo12,-6102.94,1,0,1
,algo12,-9818.67,1,0,1
,algo12,-6612.93,1,0,1
,algo12,-3855.73,1,0,1
,algo12,37022.7,1,1,0
,algo12,-4582.22,1,0,1
,algo12,-3988.24,1,0,1
,algo12,-8481.37,1,0,1
,algo12,-8992.66,1,0,1
,algo12,-8682.76,1,0,1
,algo12,-5053.04,1,0,1
,algo12,27627.18,1,1,0
,algo12,-6749.79,1,0,1
,algo12,18474.34,1,1,0
,algo12,19440.9,1,1,0
,algo12,5917.81,1,1,0
,algo12,-5093.39,1,0,1
,algo12,18898.15,1,1,0
,algo12,-7513.22,1,0,1
,algo12,-9117.62,1,0,1
,algo12,-3422.09,1,0,1
,algo12,-5787.3,1,0,1
,algo12,-7108.73,1,0,1
,algo12,-7165.29,1,0,1
,algo12,-71.41,1,0,1
,algo12,-7250.58,1,0,1
,algo12,36049.06,1,1,0
,algo12,-8238.16,1,0,1
,algo12,15096.66,1,1,0
,algo12,-8238.47,1,0,1
,algo12,-7250.58,1,0,1
,algo12,-7165.29,1,0,1
,algo12,-3988.24,1,0,1
,algo12,-6612.93,1,0,1
,algo12,-3422.09,1,0,1
,algo12,-6749.79,1,0,1
,algo12,37636.78,1,1,0
,algo12,-9818.67,1,0,1
,algo12,-8992.66,1,0,1
,algo12,5917.81,1,1,0
,algo12,-7039.32,1,0,1
,algo12,-5053.04,1,0,1
,algo12,27627.18,1,1,0
,algo12,36049.06,1,1,0
,algo12,-8682.76,1,0,1
,algo12,-4228.71,1,0,1
,algo12,-7293.68,1,0,1
,algo12,58720.73,1,1,0
,algo12,-8238.16,1,0,1
,algo12,29071.6,1,1,0
,algo12,-7513.22,1,0,1
,algo12,18898.15,1,1,0
,algo12,-8026.51,1,0,1
,algo12,18474.34,1,1,0
,algo12,19440.9,1,1,0
,algo12,-5787.3,1,0,1
,algo12,37022.7,1,1,0
,algo12,15096.66,1,1,0
,algo12,21544.69,1,1,0
,algo12,-8238.47,1,0,1
,algo12,-7108.73,1,0,1
,algo12,-5735.46,1,0,1
,algo12,-3855.73,1,0,1
,algo12,-4582.22,1,0,1
,algo12,-5551.96,1,0,1
,algo12,-8481.37,1,0,1
,algo12,-71.41,1,0,1
,algo12,-9117.62,1,0,1
,algo12,-5093.39,1,0,1
,algo12,-6102.94,1,0,1
,algo12,36049.06,1,1,0
,algo12,-7039.32,1,0,1
,algo12,-8682.76,1,0,1
,algo12,-8238.47,1,0,1
,algo12,-5053.04,1,0,1
,algo12,-3855.73,1,0,1
,algo12,27627.18,1,1,0
,algo12,-3422.09,1,0,1
,algo12,-8026.51,1,0,1
,algo12,15096.66,1,1,0
,algo12,18898.15,1,1,0
,algo12,-4582.22,1,0,1
,algo12,-71.41,1,0,1
,algo12,5917.81,1,1,0
,algo12,-8992.66,1,0,1
,algo12,-5093.39,1,0,1
,algo12,18474.34,1,1,0
,algo12,-9818.67,1,0,1
,algo12,-3988.24,1,0,1
,algo12,-4228.71,1,0,1
,algo12,-6612.93,1,0,1
,algo12,37022.7,1,1,0
,algo12,-6102.94,1,0,1
,algo12,58720.73,1,1,0
,algo12,21544.69,1,1,0
,algo12,-5735.46,1,0,1
,algo12,-6749.79,1,0,1
,algo12,-7293.68,1,0,1
,algo12,-8481.37,1,0,1
,algo12,-5551.96,1,0,1
,algo12,-5787.3,1,0,1
,algo12,29071.6,1,1,0
,algo12,-8238.16,1,0,1
,algo12,-7108.73,1,0,1
,algo12,-7513.22,1,0,1
,algo12,37636.78,1,1,0
,algo12,-7250.58,1,0,1
,algo12,19440.9,1,1,0
,algo12,-9117.62,1,0,1
2024-10-07,algo12,-7165.29,1,0,1
